name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
chiang mai,16/5/2020,38.3,24,31.1,41.3,24,32.9,20.6,56.9,0.002,100,4.17,rain,0,0,23.4,15.9,236.1,1005.4,28.2,10,271.7,23.5,8,,2020-05-16T05:49:26,2020-05-16T18:51:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/5/2020,38,26,32.3,43.3,26,35.4,21.4,54,0,0,0,,0,0,26.3,14.7,204.7,1004.4,30,10.1,285.4,24.7,9,,2020-05-17T05:49:07,2020-05-17T18:51:43,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,18/5/2020,37,27,30.8,40.3,29.2,33.8,21.5,59,0.029,100,4.17,rain,0,0,50,22.8,205.3,1004.5,44.8,10.1,265.7,23.1,9,,2020-05-18T05:48:48,2020-05-18T18:52:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,19/5/2020,35,27,30.8,38.5,28.8,33.6,21.4,58.2,0,0,0,,0,0,28.8,25.9,205.4,1005.5,57.2,10,145.3,12.6,6,,2020-05-19T05:48:31,2020-05-19T18:52:29,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/5/2020,36.3,27,31.1,39.3,28.8,33.8,21,56.3,0.07,100,4.17,rain,0,0,37.1,24.1,218.7,1005.6,53.2,10.1,237.6,20.6,9,,2020-05-20T05:48:14,2020-05-20T18:52:52,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/5/2020,32.2,26,29.6,36.3,26,32.6,22.1,65,0.015,100,8.33,rain,0,0,34.6,16.6,182.3,1007.4,47.9,10,241.8,20.8,9,,2020-05-21T05:47:59,2020-05-21T18:53:15,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/5/2020,36,25,30.8,39.8,25,33.3,21.2,58.7,0,0,0,,0,0,35.3,16.5,201,1006.7,34.6,10,287.3,24.8,10,,2020-05-22T05:47:44,2020-05-22T18:53:38,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/5/2020,37.9,26,32,41.4,26,34.4,20.3,51.3,0,0,0,,0,0,30.2,18.4,229.5,1006.2,46,10,282.5,24.4,9,,2020-05-23T05:47:31,2020-05-23T18:54:01,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/5/2020,36,26,31.6,39.8,26,34,20.5,53.2,0,0,0,,0,0,27.7,18.3,192.4,1007.4,55.2,9.8,278,23.9,9,,2020-05-24T05:47:18,2020-05-24T18:54:24,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/5/2020,39,26,32.2,41.7,26,33.8,19.5,49.5,0,0,0,,0,0,30.6,24.1,194.8,1008.4,27.6,9.9,311.2,27,10,,2020-05-25T05:47:07,2020-05-25T18:54:47,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/5/2020,39,26,32.7,42.6,26,34.8,19.8,48.7,0,0,0,,0,0,33.5,20.5,207.9,1008.3,31.7,10,296.2,25.7,10,,2020-05-26T05:46:57,2020-05-26T18:55:10,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/5/2020,39.1,26,32.8,40.6,26,34.9,19.8,48.5,0,0,0,,0,0,32,24.1,201.6,1007.4,19.2,10.1,297.6,25.7,10,,2020-05-27T05:46:47,2020-05-27T18:55:33,0.16,Clear,Clear conditions throughout the day.,clear-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/5/2020,36.4,26,30.5,39.7,26,33,21.3,59.6,1.312,100,12.5,rain,0,0,38.9,29.4,256.8,1007.9,52.4,10,257.4,22.1,8,,2020-05-28T05:46:39,2020-05-28T18:55:56,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/5/2020,35.5,26,30.2,38.1,26,32,21.2,61.2,0.18,100,4.17,rain,0,0,32.8,13,198.5,1008.2,51.8,10,254.7,22.1,9,,2020-05-29T05:46:32,2020-05-29T18:56:19,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/5/2020,37,25.3,29.9,40.1,25.3,32.3,21.8,64,5.813,100,12.5,rain,0,0,31,24.1,139.3,1009.3,44.9,10.2,213.8,18.5,7,,2020-05-30T05:46:25,2020-05-30T18:56:42,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,31/5/2020,35,25,28.8,39.5,25,31.2,22.9,72.8,2.661,100,12.5,rain,0,0,34.6,16.5,203.6,1010.2,38.8,10.1,204.1,17.4,8,,2020-05-31T05:46:20,2020-05-31T18:57:04,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/6/2020,36,25,30.1,39.7,25,33,22.4,65.2,1.888,100,8.33,rain,0,0,31,16.5,324.2,1009.1,32.8,10,262.7,22.9,8,,2020-06-01T05:46:16,2020-06-01T18:57:26,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,2/6/2020,36.2,26,31,40,26,34,21.8,59.6,0,0,0,,0,0,30.6,18.4,216.4,1007.5,42,10.1,250.3,21.5,8,,2020-06-02T05:46:12,2020-06-02T18:57:48,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/6/2020,37.2,26,31.3,41.3,26,34.5,21.8,58.9,0.46,100,4.17,rain,0,0,26.6,16.6,208,1006.8,37.3,10.1,256.1,22.1,9,,2020-06-03T05:46:10,2020-06-03T18:58:10,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,4/6/2020,35.2,25,29.5,40.6,25,32.3,23,69.9,24.186,100,12.5,rain,0,0,26.3,27.7,202.5,1006.9,51.4,10,237.9,20.5,9,,2020-06-04T05:46:09,2020-06-04T18:58:32,0.44,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/6/2020,34,25.4,28.7,39.3,25.4,31.5,23.1,72.4,0.647,100,12.5,rain,0,0,23.8,18.3,22.9,1007.1,54.1,10.1,202.5,17.4,7,,2020-06-05T05:46:08,2020-06-05T18:58:53,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/6/2020,35.2,25,28.8,39.5,25,31.1,22.8,71.6,0,0,0,,0,0,31,25.9,217.6,1006.5,39.4,10.1,199.5,17.3,8,,2020-06-06T05:46:09,2020-06-06T18:59:14,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,7/6/2020,34.1,25,28.9,38.2,25,31,22.7,71.8,6.14,100,8.33,rain,0,0,37.1,29.4,183.5,1006,53.7,10,224.3,19.5,8,,2020-06-07T05:46:10,2020-06-07T18:59:34,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/6/2020,33,25,28.1,37.2,25,30.2,23.1,75.7,1.395,100,20.83,rain,0,0,30.6,20.5,194.8,1005.8,54.7,10,194.4,16.7,6,,2020-06-08T05:46:12,2020-06-08T18:59:54,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/6/2020,35,25,29.7,38.5,25,32.1,22.3,66.9,0,0,0,,0,0,31.3,14.8,194.8,1005.9,52.7,10,246.2,21.4,7,,2020-06-09T05:46:16,2020-06-09T19:00:14,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/6/2020,35.1,26,30.2,39.3,26,33.7,22.8,66.5,3.597,100,4.17,rain,0,0,35.3,18.4,214.4,1006.5,47.3,10,235,20.4,8,,2020-06-10T05:46:20,2020-06-10T19:00:34,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,11/6/2020,36.1,26,30.5,40,26,33.3,21.8,62,0.282,100,4.17,rain,0,0,34.6,16.5,218.5,1006.5,50.2,10.3,248.2,21.5,10,,2020-06-11T05:46:25,2020-06-11T19:00:53,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/6/2020,36,25,30.9,40.1,25,33.5,21.2,57.5,0,0,0,,0,0,25.2,12.9,240.4,1004.9,40.6,10.1,257.2,22.3,9,,2020-06-12T05:46:31,2020-06-12T19:01:11,0.71,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,13/6/2020,37,26,31.7,41.3,26,35,21.8,57.4,0,0,0,,0,0,27.7,18.3,266.6,1004,45.4,10.1,270.7,23.4,9,,2020-06-13T05:46:38,2020-06-13T19:01:29,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/6/2020,33.2,26,28.5,39.5,26,31.4,23.7,76.6,3.924,100,25,rain,0,0,46.4,18.4,198,1005.3,54.9,10,184.7,15.9,7,,2020-06-14T05:46:45,2020-06-14T19:01:46,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,15/6/2020,33,25,28.5,37,25,31.1,23.4,75.5,0.17,100,8.33,rain,0,0,27.7,14.6,211.8,1006.1,59.7,10.1,198.2,17.2,7,,2020-06-15T05:46:54,2020-06-15T19:02:03,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/6/2020,33,26,28.1,36.3,26,29.8,22.5,72.9,0.903,100,16.67,rain,0,0,36,22.3,196.4,1006.7,82.2,9.9,138.1,11.9,5,,2020-06-16T05:47:03,2020-06-16T19:02:19,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/6/2020,31,25,26.8,35.4,25,27.8,23.4,83,14.446,100,16.67,rain,0,0,34.2,12.9,198.7,1006.8,70.6,9.8,113.6,9.8,4,,2020-06-17T05:47:13,2020-06-17T19:02:35,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,18/6/2020,28.3,24,25.7,32.5,24,26.5,23.8,89.9,9.094,100,29.17,rain,0,0,40.7,19.2,193,1007.9,51.5,9.6,96.8,8.2,4,,2020-06-18T05:47:23,2020-06-18T19:02:50,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,remote,VTCL"
chiang mai,19/6/2020,32.1,24,26.5,36.9,24,27.8,23.6,85.2,8.006,100,8.33,rain,0,0,22,14.7,195.9,1007.5,53.3,10,138.2,11.7,5,,2020-06-19T05:47:35,2020-06-19T19:03:04,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/6/2020,33.5,24,28.5,38.1,24,31.3,23.1,74.6,0.007,100,4.17,rain,0,0,20.9,11.2,211.9,1007.1,48.5,10.1,189.4,16.5,7,,2020-06-20T05:47:47,2020-06-20T19:03:18,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/6/2020,34.3,25,29.5,38.4,25,32.4,22.7,68.5,2.877,100,8.33,rain,0,0,23,14.8,233.2,1005.9,46.4,10.1,241.9,21,7,,2020-06-21T05:47:59,2020-06-21T19:03:31,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/6/2020,35.3,25,29.9,40.5,25,33.1,22.9,67.9,0,0,0,,0,0,23.8,14.2,254.8,1005.9,35.6,10.1,282.7,24.4,9,,2020-06-22T05:48:13,2020-06-22T19:03:43,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/6/2020,35.2,25,29.3,41,25,32.2,23.2,71.3,7.217,100,8.33,rain,0,0,20.2,29.4,218.4,1007.7,41.8,9.9,258.6,22.4,9,,2020-06-23T05:48:27,2020-06-23T19:03:55,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/6/2020,33,25,27.2,39.2,25,29.3,23.7,81.9,2.855,100,25,rain,0,0,25.2,11.2,236.4,1008.1,75,10,168.8,14.5,6,,2020-06-24T05:48:41,2020-06-24T19:04:06,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/6/2020,33,25,27.3,39.5,25,29.5,23.7,81.6,6.49,100,12.5,rain,0,0,38.9,25.8,235.3,1006.9,77.9,10,185.1,16,6,,2020-06-25T05:48:57,2020-06-25T19:04:16,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/6/2020,32,24.9,27.8,37.2,24.9,30.4,23.5,78.3,2.593,100,16.67,rain,0,0,16.2,14.7,299.8,1006.5,72.8,10,105.9,9.2,4,,2020-06-26T05:49:12,2020-06-26T19:04:25,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/6/2020,31.2,24,26.4,36.8,24,27.9,23.6,85.7,29.699,100,16.67,rain,0,0,22.3,18.4,171.3,1007,49.9,9.6,195.2,16.9,7,,2020-06-27T05:49:29,2020-06-27T19:04:33,0.21,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/6/2020,34,24,28.4,39,24,31,23.2,75.4,0.744,100,4.17,rain,0,0,22,9.4,206.8,1006.4,51,10.1,259.8,22.4,8,,2020-06-28T05:49:45,2020-06-28T19:04:40,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,29/6/2020,34.4,25,29.8,39.7,25,32.9,23,68.3,0,0,0,,0,0,23.4,11.2,224.7,1005.4,32.6,10.3,263.1,22.7,8,,2020-06-29T05:50:03,2020-06-29T19:04:47,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,30/6/2020,34.3,25.1,30.1,40.5,25.1,33.8,23,66.8,0,0,0,,0,0,25.2,16.6,224,1005,32.9,10.1,264.6,22.9,8,,2020-06-30T05:50:20,2020-06-30T19:04:53,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,1/7/2020,33.2,26,29,38.5,26,32.4,22.9,70.3,10.095,100,8.33,rain,0,0,27.4,13,224.2,1004.7,51.6,10,200.9,17.2,7,,2020-07-01T05:50:38,2020-07-01T19:04:57,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,2/7/2020,33,25,28.4,38,25,31.1,23,73.5,0,0,0,,0,0,33.5,9.4,149.9,1004.1,53.1,10.2,144.7,12.5,5,,2020-07-02T05:50:57,2020-07-02T19:05:01,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,3/7/2020,33.8,25,29,38.9,25,31.6,23.2,72.5,0.065,100,4.17,rain,0,0,31,22.3,195.3,1004.9,53.2,10.1,189.4,16.3,7,,2020-07-03T05:51:16,2020-07-03T19:05:04,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,4/7/2020,31.3,26,28.6,35.6,26,31.2,22.8,71.6,0.121,100,8.33,rain,0,0,31.7,18.3,203.4,1006.6,59.7,10,137.2,11.7,5,,2020-07-04T05:51:35,2020-07-04T19:05:06,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,5/7/2020,34,26,29.1,38.2,26,31.8,22.1,66.9,0.037,100,4.17,rain,0,0,38.9,12.9,196.9,1006,65,10.2,139,11.9,7,,2020-07-05T05:51:55,2020-07-05T19:05:07,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,6/7/2020,34.2,25,29.7,38.6,25,32.4,22.7,67.7,0.025,100,4.17,rain,0,0,21.6,9.4,317.2,1005.4,41.5,10.2,248.6,21.5,8,,2020-07-06T05:52:14,2020-07-06T19:05:07,0.53,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,7/7/2020,37,26,30.8,41.2,26,34.2,22.7,64.1,0.006,100,4.17,rain,0,0,26.3,16.6,199.1,1007,37,10.1,245.7,21.2,9,,2020-07-07T05:52:34,2020-07-07T19:05:06,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,8/7/2020,33,24,27.8,39.2,24,30.1,23.7,80,11.224,100,16.67,rain,0,0,46.4,18.4,201.7,1008.4,47.6,9.9,208.4,18,8,,2020-07-08T05:52:55,2020-07-08T19:05:04,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,9/7/2020,33.2,24,28.1,38.5,24,31.1,23.6,78,21.304,100,8.33,rain,0,0,32,16.6,190.1,1007,45.8,10.1,239.1,20.8,8,,2020-07-09T05:53:15,2020-07-09T19:05:01,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,10/7/2020,32,25,28.8,35.9,25,31.8,23,71.6,0,0,0,,0,0,29.2,14.8,251.9,1006.6,55.7,10.2,239,20.7,8,,2020-07-10T05:53:36,2020-07-10T19:04:57,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,11/7/2020,32,26,28.7,36.8,26,31.6,22.6,70.3,0,0,0,,0,0,27.7,14.7,209.4,1006.6,76.3,10.1,176.3,15.2,6,,2020-07-11T05:53:57,2020-07-11T19:04:52,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,12/7/2020,33.3,24,28.3,38.6,24,30.6,23.1,75.3,15.162,100,8.33,rain,0,0,30.6,18.4,188.6,1006,48.4,10,181.1,15.7,7,,2020-07-12T05:54:18,2020-07-12T19:04:46,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,13/7/2020,30,24,26.6,35.1,24,28.5,23.4,83.3,10.798,100,16.67,rain,0,0,30.2,14.7,224.6,1006.6,57.1,9.9,98.4,8.4,6,,2020-07-13T05:54:39,2020-07-13T19:04:39,0.75,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain clearing later.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,14/7/2020,32,23,27.7,37.9,23,30.3,23.3,78,8.648,100,20.83,rain,0,0,22.7,20.5,206.9,1007.3,58.3,9.9,228.7,19.9,8,,2020-07-14T05:55:00,2020-07-14T19:04:30,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,15/7/2020,34.3,24,28.8,39.6,24,31.5,23,72.1,0,0,0,,0,0,23,13.1,202.5,1006.4,41.4,10.2,265.4,23.1,9,,2020-07-15T05:55:21,2020-07-15T19:04:21,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,16/7/2020,36,25.1,29.7,41.6,25.1,32.9,23.1,69.6,0.36,100,4.17,rain,0,0,28.1,16.6,194.5,1005.2,37.7,10.5,263,22.7,8,,2020-07-16T05:55:43,2020-07-16T19:04:11,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,17/7/2020,34.1,24.4,29.1,39.5,24.4,32.3,23.4,73.2,19.775,100,8.33,rain,0,0,28.8,18.3,199.5,1006.2,43.4,9.9,231.1,20,7,,2020-07-17T05:56:04,2020-07-17T19:03:59,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,18/7/2020,30.3,25,27.4,35.4,25,29.9,23.9,82.2,7.584,100,8.33,rain,0,0,27,9.4,187.9,1008.2,56.8,10,188.2,16.4,7,,2020-07-18T05:56:25,2020-07-18T19:03:47,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,19/7/2020,33,25,27.5,37,25,29.4,23.1,77.9,0.493,100,8.33,rain,0,0,29.2,15.5,215.4,1007.7,58.6,10.3,229.5,19.9,7,,2020-07-19T05:56:47,2020-07-19T19:03:34,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,20/7/2020,33.3,23,28.5,38.4,23,31.3,23.6,76.1,0.025,100,4.17,rain,0,0,26.6,31.7,315.5,1007.2,37.5,9.8,216.7,18.7,8,,2020-07-20T05:57:08,2020-07-20T19:03:19,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,21/7/2020,31,24,27,35.6,24,29.3,23.4,81.5,7.919,100,12.5,rain,0,0,24.5,18.3,351.4,1008.6,68.2,10,182.9,15.9,6,,2020-07-21T05:57:29,2020-07-21T19:03:03,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,22/7/2020,33,25,28.1,37,25,30.5,23,74.9,0.074,100,16.67,rain,0,0,27.7,16.5,203.8,1007.7,51.9,10.2,242.1,21,8,,2020-07-22T05:57:50,2020-07-22T19:02:47,0.05,"Rain, Partially cloudy",Clearing in the afternoon with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,23/7/2020,34.3,24,29.6,39.3,24,32.5,22.8,68.8,0.009,100,8.33,rain,0,0,26.3,13,194.2,1008,36.1,10.2,230.1,19.7,8,,2020-07-23T05:58:11,2020-07-23T19:02:29,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,24/7/2020,36,25,30,40.8,25,33.8,23.7,70.9,0.702,100,4.17,rain,0,0,20.2,11.1,209.6,1008.1,40.3,10.1,268.3,23.1,8,,2020-07-24T05:58:32,2020-07-24T19:02:10,0.12,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,25/7/2020,36,26,31.2,41.9,26,36,23.6,65.2,0.032,100,4.17,rain,0,0,26.6,11.2,177.6,1007,28.5,10.3,276.4,23.8,9,,2020-07-25T05:58:53,2020-07-25T19:01:50,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,26/7/2020,35.3,27,31.4,40.9,30,36.1,23.3,63.2,0,0,0,,0,0,31.7,13,168.7,1006.7,31.4,10.3,266.9,22.9,9,,2020-07-26T05:59:14,2020-07-26T19:01:30,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,27/7/2020,35,26,29.9,40.6,26,33.9,23.3,68.7,0,0,0,,0,0,29.5,14.8,191.7,1006.2,43.1,10.1,240.1,20.9,8,,2020-07-27T05:59:34,2020-07-27T19:01:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
chiang mai,28/7/2020,30,23,25.8,35.1,23,27.1,23.5,87.4,21.41,100,29.17,rain,0,0,25.2,20.5,49.6,1008.1,53.3,9,152.2,13.2,7,,2020-07-28T05:59:54,2020-07-28T19:00:45,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48327099999,48329099999,48334099999,VTCC,48328099999,VTCL"
